Row,Anon Student Id,Problem Hierarchy,Problem Name,Problem View,Step Name,Step Start Time,First Transaction Time,Correct Transaction Time,Step End Time,Step Duration (sec),Correct Step Duration (sec),Error Step Duration (sec),Correct First Attempt,Incorrects,Hints,Corrects,KC(Default),Opportunity(Default)
852989,2x0Z9q6jD0,"Unit EXPT-QUOTIENT-SIMP-A_ES, Section EXPT-QUOTIENT-SIMPLIFYING-A_ES-1",EG-EQS04-FIXED,1,row3-N-x,2006-05-01 14:18:30.0,2006-05-01 14:18:33.0,2006-05-01 14:18:33.0,2006-05-01 14:18:33.0,3.0,3.0,,1,0,0,1,,
852990,2x0Z9q6jD0,"Unit EXPT-QUOTIENT-SIMP-A_ES, Section EXPT-QUOTIENT-SIMPLIFYING-A_ES-1",EG-EQS04-FIXED,1,row3-D-x,2006-05-01 14:18:33.0,2006-05-01 14:18:44.0,2006-05-01 14:20:35.0,2006-05-01 14:20:35.0,122.0,,122.0,0,7,1,1,,
852991,2x0Z9q6jD0,"Unit EXPT-QUOTIENT-SIMP-A_ES, Section EXPT-QUOTIENT-SIMPLIFYING-A_ES-1",EG-EQS04-FIXED,1,FinalAnswer,2006-05-01 14:20:35.0,2006-05-01 14:20:48.0,2006-05-01 14:21:12.0,2006-05-01 14:21:12.0,37.001,,37.001,0,7,1,1,simplify-fractions-sp,1
852992,2x0Z9q6jD0,"Unit EXPT-QUOTIENT-SIMP-A_ES, Section EXPT-QUOTIENT-SIMPLIFYING-A_ES-1",EG-EQS05,1,(y^4)/y^6,2006-05-01 14:21:18.0,2006-05-01 14:21:24.0,2006-05-01 14:21:24.0,2006-05-01 14:21:24.0,6.0,6.0,,1,0,0,1,,
852993,2x0Z9q6jD0,"Unit EXPT-QUOTIENT-SIMP-A_ES, Section EXPT-QUOTIENT-SIMPLIFYING-A_ES-1",EG-EQS05,1,row2y,2006-05-01 14:21:24.0,2006-05-01 14:21:30.0,2006-05-01 14:22:05.0,2006-05-01 14:22:05.0,41.0,,41.0,0,2,0,1,,
852994,2x0Z9q6jD0,"Unit EXPT-QUOTIENT-SIMP-A_ES, Section EXPT-QUOTIENT-SIMPLIFYING-A_ES-1",EG-EQS05,1,row3-N-y,2006-05-01 14:22:05.0,2006-05-01 14:22:10.0,2006-05-01 14:23:17.0,2006-05-01 14:23:17.0,72.0,,72.0,0,6,1,1,,
852995,2x0Z9q6jD0,"Unit EXPT-QUOTIENT-SIMP-A_ES, Section EXPT-QUOTIENT-SIMPLIFYING-A_ES-1",EG-EQS05,1,row3-D-y,2006-05-01 14:23:17.0,2006-05-01 14:23:26.0,2006-05-01 14:23:26.0,2006-05-01 14:23:26.0,9.0,9.0,,1,0,0,1,,
852996,2x0Z9q6jD0,"Unit EXPT-QUOTIENT-SIMP-A_ES, Section EXPT-QUOTIENT-SIMPLIFYING-A_ES-1",EG-EQS05,1,FinalAnswer,2006-05-01 14:23:26.0,2006-05-01 14:23:39.0,2006-05-01 14:24:23.0,2006-05-01 14:24:23.0,57.0,,57.0,0,6,1,1,simplify-fractions-sp,2
855307,cua2tdf6zb,"Unit CTA1_24, Section CTA1_24-1",PROP16,1,R1C2,2006-04-10 14:07:30.0,2006-04-10 14:07:40.0,2006-04-10 14:07:40.0,2006-04-10 14:07:40.0,10.0,10.0,,1,0,0,1,,
855308,cua2tdf6zb,"Unit CTA1_24, Section CTA1_24-1",PROP16,1,R3C1,2006-04-10 14:07:40.0,2006-04-10 14:09:21.0,2006-04-10 14:09:21.0,2006-04-10 14:09:21.0,101.0,101.0,,1,0,0,1,Define Variable,1
855309,cua2tdf6zb,"Unit CTA1_24, Section CTA1_24-1",PROP16,1,R3C2,2006-04-10 14:09:21.0,2006-04-10 14:09:35.0,2006-04-10 14:10:31.0,2006-04-10 14:10:31.0,70.0,,70.0,0,2,5,1,"Write expression, positive slope~~Using large numbers~~Using difficult numbers",1~~1~~1
855310,cua2tdf6zb,"Unit CTA1_24, Section CTA1_24-1",PROP16,1,R4C1,2006-04-10 14:10:31.0,2006-04-10 14:10:35.0,2006-04-10 14:10:40.0,2006-04-10 14:10:40.0,9.0,,9.0,0,1,0,1,Entering a given,1
855311,cua2tdf6zb,"Unit CTA1_24, Section CTA1_24-1",PROP16,1,R5C1,2006-04-10 14:10:40.0,2006-04-10 14:10:48.0,2006-04-10 14:10:48.0,2006-04-10 14:10:48.0,8.0,8.0,,1,0,0,1,Entering a given,2
855312,cua2tdf6zb,"Unit CTA1_24, Section CTA1_24-1",PROP16,1,R6C2,2006-04-10 14:14:35.0,2006-04-10 14:14:42.0,2006-04-10 14:14:45.0,2006-04-10 14:14:45.0,10.0,,10.0,0,1,0,1,Entering a given,3
855313,cua2tdf6zb,"Unit CTA1_24, Section CTA1_24-1",PROP16,1,R7C1,2006-04-10 14:15:16.0,2006-04-10 14:15:23.0,2006-04-10 14:15:23.0,2006-04-10 14:15:23.0,7.0,7.0,,1,0,0,1,Entering a given,4
855314,cua2tdf6zb,"Unit CTA1_24, Section CTA1_24-1",PROP16,1,R6C1,2006-04-10 14:10:48.0,2006-04-10 14:14:35.0,2006-04-10 14:17:17.0,2006-04-10 14:17:17.0,372.0,,372.0,0,8,0,1,"Using large numbers~~Find X, positive slope~~Using difficult numbers",2~~1~~2
855315,cua2tdf6zb,"Unit CTA1_24, Section CTA1_24-1",FOR02,1,R1C1,2006-04-10 14:17:20.0,2006-04-10 14:17:31.0,2006-04-10 14:17:31.0,2006-04-10 14:17:31.0,11.0,11.0,,1,0,0,1,,
855316,cua2tdf6zb,"Unit CTA1_24, Section CTA1_24-1",FOR02,1,R1C2,2006-04-10 14:17:31.0,2006-04-10 14:17:37.0,2006-04-10 14:17:43.0,2006-04-10 14:17:43.0,12.0,,12.0,0,1,0,1,,
857315,f1924U65I1,"Unit CTA1_26, Section CTA1_26-1",L5FB17,2,yMin,2006-04-11 12:10:08.0,2006-04-11 12:10:42.0,2006-04-11 12:10:42.0,2006-04-11 12:10:42.0,34.0,34.0,,1,0,0,1,Changing axis bounds,85
857316,f1924U65I1,"Unit CTA1_26, Section CTA1_26-1",L5FB17,2,yMax,2006-04-11 12:10:42.0,2006-04-11 12:10:49.0,2006-04-11 12:10:54.0,2006-04-11 12:11:01.0,15.0,,15.0,0,1,0,2,Changing axis bounds,86
857317,f1924U65I1,"Unit CTA1_26, Section CTA1_26-1",L5FB17,2,yScale,2006-04-11 12:10:54.0,2006-04-11 12:10:58.0,2006-04-11 12:10:58.0,2006-04-11 12:10:58.0,4.0,4.0,,1,0,0,1,Changing axis intervals,45
857318,f1924U65I1,"Unit CTA1_26, Section CTA1_26-1",L5FB17,2,Formula 1 Coeff 0,2006-04-11 12:11:01.0,2006-04-11 12:18:45.0,2006-04-11 12:18:45.0,2006-04-11 12:18:45.0,464.0,464.0,,1,0,0,1,Setting the y-intercept,25
857319,f1924U65I1,"Unit CTA1_26, Section CTA1_26-1",L5FB17,2,Formula 1 Coeff 1,2006-04-11 12:18:45.0,2006-04-11 12:18:48.0,2006-04-11 12:18:54.0,2006-04-11 12:18:54.0,9.0,,9.0,0,2,0,1,Setting the slope,26
857320,f1924U65I1,"Unit CTA1_26, Section CTA1_26-1",BH1T06,1,R1C2,2006-04-11 12:21:06.0,2006-04-11 12:21:49.0,2006-04-11 12:21:49.0,2006-04-11 12:21:49.0,43.0,43.0,,1,0,0,1,,
857321,f1924U65I1,"Unit CTA1_26, Section CTA1_26-1",BH1T06,1,R1C1,2006-04-11 12:18:57.0,2006-04-11 12:20:45.0,2006-04-11 12:22:10.0,2006-04-11 12:22:10.0,150.0,,150.0,0,2,0,1,,
857322,f1924U65I1,"Unit CTA1_26, Section CTA1_26-1",BH1T06,1,R2C1,2006-04-11 12:22:10.0,2006-04-11 12:22:16.0,2006-04-11 12:22:16.0,2006-04-11 12:22:16.0,6.0,6.0,,1,0,0,1,Identifying units,72
857323,f1924U65I1,"Unit CTA1_26, Section CTA1_26-1",BH1T06,1,R3C1,2006-04-11 12:22:16.0,2006-04-11 12:22:18.0,2006-04-11 12:22:18.0,2006-04-11 12:22:18.0,2.0,2.0,,1,0,0,1,Define Variable,51
857324,f1924U65I1,"Unit CTA1_26, Section CTA1_26-1",BH1T06,1,R3C2,2006-04-11 12:22:18.0,2006-04-11 12:23:22.0,2006-04-11 12:23:33.0,2006-04-11 12:23:33.0,75.0,,75.0,0,1,0,1,"Using simple numbers~~Write expression, positive slope~~Using large numbers",59~~38~~47
859116,16zN4n2fFO,"Unit CTA1_08, Section CTA1_08-3",NOV13,1,R1C1,2006-05-17 10:06:28.0,2006-05-17 10:07:18.0,2006-05-17 10:07:18.0,2006-05-17 10:07:18.0,50.0,50.0,,1,0,0,1,,
859117,16zN4n2fFO,"Unit CTA1_08, Section CTA1_08-3",NOV13,1,R2C1,2006-05-17 10:07:18.0,2006-05-17 10:07:20.0,2006-05-17 10:07:20.0,2006-05-17 10:07:20.0,2.0,2.0,,1,0,0,1,Identifying units,53
859118,16zN4n2fFO,"Unit CTA1_08, Section CTA1_08-3",NOV13,1,R3C1,2006-05-17 10:07:20.0,2006-05-17 10:07:24.0,2006-05-17 10:07:24.0,2006-05-17 10:07:24.0,4.0,4.0,,1,0,0,1,Define Variable,44
859119,16zN4n2fFO,"Unit CTA1_08, Section CTA1_08-3",NOV13,1,R1C2,2006-05-17 10:07:24.0,2006-05-17 10:07:57.0,2006-05-17 10:08:24.0,2006-05-17 10:08:24.0,60.0,,60.0,0,1,0,1,,
859120,16zN4n2fFO,"Unit CTA1_08, Section CTA1_08-3",NOV13,1,R2C2,2006-05-17 10:08:24.0,2006-05-17 10:08:36.0,2006-05-17 10:09:30.0,2006-05-17 10:09:30.0,66.0,,66.0,0,2,0,1,Identifying units,54
859121,16zN4n2fFO,"Unit CTA1_08, Section CTA1_08-3",NOV13,1,R3C2,2006-05-17 10:09:30.0,2006-05-17 10:12:51.0,2006-05-17 10:13:12.0,2006-05-17 10:13:12.0,222.0,,222.0,0,1,0,1,"Using simple numbers~~Using small numbers~~Write expression, negative slope",40~~85~~9
859122,16zN4n2fFO,"Unit CTA1_08, Section CTA1_08-3",NOV13,1,YLabel,2006-05-17 10:13:12.0,2006-05-17 10:15:18.0,2006-05-17 10:15:18.0,2006-05-17 10:15:18.0,126.0,126.0,,1,0,0,1,Labelling the axes,71
859123,16zN4n2fFO,"Unit CTA1_08, Section CTA1_08-3",NOV13,1,XLabel,2006-05-17 10:15:18.0,2006-05-17 10:15:23.0,2006-05-17 10:15:23.0,2006-05-17 10:15:23.0,5.0,5.0,,1,0,0,1,Labelling the axes,72
859124,16zN4n2fFO,"Unit CTA1_08, Section CTA1_08-3",NOV13,1,Intercept Field 1,2006-05-17 10:15:23.0,2006-05-17 10:16:00.0,2006-05-17 10:16:00.0,2006-05-17 10:16:00.0,37.0,37.0,,1,0,0,1,Entering the y-intercept,14
859125,16zN4n2fFO,"Unit CTA1_08, Section CTA1_08-3",NOV13,1,Slope Field 1,2006-05-17 10:16:00.0,2006-05-17 10:16:06.0,2006-05-17 10:16:14.0,2006-05-17 10:16:14.0,14.0,,14.0,0,1,0,1,Entering the slope,14
860386,183ppvOXp8,"Unit CTA1_10, Section CTA1_10-6",DISTFB11_SP,1,X = 890/7,2006-05-17 10:12:22.0,2006-05-17 10:12:31.0,,2006-05-17 10:12:37.0,15.0,,15.0,0,1,1,0,,
860387,183ppvOXp8,"Unit CTA1_10, Section CTA1_10-6",DISTFB11_SP,1,R6C1,2006-05-17 09:58:34.0,2006-05-17 09:58:38.0,2006-05-17 10:12:49.0,2006-05-17 10:12:49.0,191.0,,191.0,0,7,8,1,"Using simple numbers~~Using large numbers~~Find X, positive slope",41~~30~~26
860388,183ppvOXp8,"Unit CTA1_10, Section CTA1_10-6",DISTFB11_SP,1,1470+7(X-30) = 4300,2006-05-17 10:13:14.0,2006-05-17 10:13:21.0,2006-05-17 10:14:25.0,2006-05-17 10:14:25.0,71.0,,71.0,0,1,4,1,"[SkillRule: Remove constant; {ax+b=c, positive; ax+b=c, negative; x+a=b, positive; x+a=b, negative; [var expr]+[const expr]=[const expr], positive; [var expr]+[const expr]=[const expr], negative; [var expr]+[const expr]=[const expr], all; Combine constants to right; Combine constants to left; a-x=b, positive; a/x+b=c, positive; a/x+b=c, negative}]",134
860389,183ppvOXp8,"Unit CTA1_10, Section CTA1_10-6",DISTFB11_SP,1,7(X-30) = 2830,2006-05-17 10:14:25.0,2006-05-17 10:14:32.0,2006-05-17 10:14:32.0,2006-05-17 10:14:32.0,7.0,7.0,,1,0,0,1,"[SkillRule: Eliminate Parens; {CLT nested; CLT nested, parens; Distribute Mult right; Distribute Mult left; (+/-x +/-a)/b=c, mult; (+/-x +/-a)*b=c, div; [var expr]/[const expr] = [const expr], multiply; Distribute Division left; Distribute Division right; Distribute both mult left; Distribute both mult right; Distribute both divide left; Distribute both divide right; Distribute subex}]",82
860390,183ppvOXp8,"Unit CTA1_10, Section CTA1_10-6",DISTFB11_SP,1,7X-210 = 2830,2006-05-17 10:14:32.0,2006-05-17 10:14:42.0,2006-05-17 10:14:42.0,2006-05-17 10:14:42.0,10.0,10.0,,1,0,0,1,"[SkillRule: Remove constant; {ax+b=c, positive; ax+b=c, negative; x+a=b, positive; x+a=b, negative; [var expr]+[const expr]=[const expr], positive; [var expr]+[const expr]=[const expr], negative; [var expr]+[const expr]=[const expr], all; Combine constants to right; Combine constants to left; a-x=b, positive; a/x+b=c, positive; a/x+b=c, negative}]~~[SkillRule: ax+b=c, negative; ax+b=c, negative]",135~~42
860391,183ppvOXp8,"Unit CTA1_10, Section CTA1_10-6",DISTFB11_SP,1,7X = 3040,2006-05-17 10:14:42.0,2006-05-17 10:14:50.0,2006-05-17 10:14:50.0,2006-05-17 10:14:50.0,8.0,8.0,,1,0,0,1,"[SkillRule: Remove positive coefficient; {ax/b=c, reciprocal; ax/b=c; x/a=b; ax=b}]~~[SkillRule: Remove coefficient; {ax+b=c, divide; ax=b; [const expr]*[var fact] + [const expr] = [const expr], divide; [var expr]*[const expr] = [const expr], divide; a/b*x=c; a/b*x=c, reciprocal; ax/b=c, reciprocal; ax/b=c; x/a=b; ax=b; (+/-x +/-a)/b=c, mult; a=x*(b+c); a=x*(b-c); a=x*(b*c+d); x/a+b=c, multiply; [var expr]/[const expr] = [const expr], multiply}]",57~~155
860392,183ppvOXp8,"Unit CTA1_10, Section CTA1_10-6",DISTFB11_SP,1,R7C1,2006-05-17 10:02:24.0,2006-05-17 10:02:36.0,2006-05-17 10:14:59.0,2006-05-17 10:14:59.0,36.0,,36.0,0,1,4,1,"Using simple numbers~~Using large numbers~~Find X, positive slope",42~~31~~27
860393,183ppvOXp8,"Unit CTA1_10, Section CTA1_10-6",DISTFB10_SP,1,R1C1,2006-05-17 10:15:04.0,2006-05-17 10:15:19.0,2006-05-17 10:15:19.0,2006-05-17 10:15:19.0,15.0,15.0,,1,0,0,1,,
860394,183ppvOXp8,"Unit CTA1_10, Section CTA1_10-6",DISTFB10_SP,1,R1C2,2006-05-17 10:15:19.0,2006-05-17 10:15:27.0,2006-05-17 10:15:27.0,2006-05-17 10:15:27.0,8.0,8.0,,1,0,0,1,,
860395,183ppvOXp8,"Unit CTA1_10, Section CTA1_10-6",DISTFB10_SP,1,R2C2,2006-05-17 10:15:27.0,2006-05-17 10:15:29.0,2006-05-17 10:15:29.0,2006-05-17 10:15:29.0,2.0,2.0,,1,0,0,1,Identifying units,42
863765,5AhC6ORULJ,"Unit ES_04, Section ES_04-2",EG40,6,-5+3 = -3-8x+3,2006-05-22 10:49:36.0,2006-05-22 10:49:47.0,2006-05-22 10:49:47.0,2006-05-22 10:49:47.0,11.0,11.0,,1,0,0,1,[SkillRule: Consolidate vars with coeff; CLT],37
863766,5AhC6ORULJ,"Unit ES_04, Section ES_04-2",EG40,6,FinalAnswer,2006-05-22 10:49:47.0,2006-05-22 10:49:57.0,2006-05-22 10:49:57.0,2006-05-22 10:50:34.0,35.0,35.0,,1,1,0,2,simplify-fractions-sp~~combine-like-terms-sp~~combine-like-terms-r-sp,8~~28~~6
863767,5AhC6ORULJ,"Unit ES_04, Section ES_04-2",EG40,6,-2 = -3-8x+3,2006-05-22 10:49:57.0,2006-05-22 10:50:09.0,2006-05-22 10:50:09.0,2006-05-22 10:50:09.0,12.0,12.0,,1,0,0,1,[SkillRule: Consolidate vars with coeff; CLT],38
863768,5AhC6ORULJ,"Unit ES_04, Section ES_04-2",EG40,6,-2 = -8x,2006-05-22 10:50:34.0,2006-05-22 10:50:43.0,2006-05-22 10:51:09.0,2006-05-22 10:51:09.0,35.0,,35.0,0,1,3,1,"[SkillRule: Remove coefficient; {ax+b=c, divide; ax=b; [const expr]*[var fact] + [const expr] = [const expr], divide; [var expr]*[const expr] = [const expr], divide; a/b*x=c; a/b*x=c, reciprocal; ax/b=c, reciprocal; ax/b=c; x/a=b; ax=b; (+/-x +/-a)/b=c, mult; a=x*(b+c); a=x*(b-c); a=x*(b*c+d); x/a+b=c, multiply; [var expr]/[const expr] = [const expr], multiply}]~~[SkillRule: Remove negative coefficient; {ax/b=c, reciprocal; ax/b=c; ax=b; x/a=b}]",84~~32
863769,5AhC6ORULJ,"Unit ES_04, Section ES_04-2",EG40,6,-2/-8 = -8x/-8,2006-05-22 10:51:09.0,2006-05-22 10:51:21.0,2006-05-22 10:51:21.0,2006-05-22 10:51:34.0,25.0,25.0,,1,0,0,2,[SkillRule: Multiply/Divide; [Typein Skill: {Remove coefficient; Variable in denominator}]],26
863770,5AhC6ORULJ,"Unit ES_04, Section ES_04-3",EG54,1,0 = -4(y-8),2006-05-22 10:51:39.0,2006-05-22 10:52:20.0,2006-05-22 10:53:45.0,2006-05-22 10:53:45.0,126.0,,126.0,0,4,5,1,"[SkillRule: Eliminate Parens; {CLT nested; CLT nested, parens; Distribute Mult right; Distribute Mult left; (+/-x +/-a)/b=c, mult; (+/-x +/-a)*b=c, div; [var expr]/[const expr] = [const expr], multiply; Distribute Division left; Distribute Division right; Distribute both mult left; Distribute both mult right; Distribute both divide left; Distribute both divide right; Distribute subex}]",2
863771,5AhC6ORULJ,"Unit ES_04, Section ES_04-3",EG54,1,0 = y-8,2006-05-22 10:53:45.0,2006-05-22 10:54:01.0,2006-05-22 10:54:01.0,2006-05-22 10:54:01.0,16.0,16.0,,1,0,0,1,"[SkillRule: Remove constant; {ax+b=c, positive; ax+b=c, negative; x+a=b, positive; x+a=b, negative; [var expr]+[const expr]=[const expr], positive; [var expr]+[const expr]=[const expr], negative; [var expr]+[const expr]=[const expr], all; Combine constants to right; Combine constants to left; a-x=b, positive; a/x+b=c, positive; a/x+b=c, negative}]~~[SkillRule: Isolate negative; x+a=b, negative]",71~~3
863772,5AhC6ORULJ,"Unit ES_04, Section ES_04-3",EG54,2,-3(x-4) = -3,2006-05-22 10:54:09.0,2006-05-22 10:54:17.0,2006-05-22 10:54:17.0,2006-05-22 10:54:17.0,8.0,8.0,,1,0,0,1,"[SkillRule: Eliminate Parens; {CLT nested; CLT nested, parens; Distribute Mult right; Distribute Mult left; (+/-x +/-a)/b=c, mult; (+/-x +/-a)*b=c, div; [var expr]/[const expr] = [const expr], multiply; Distribute Division left; Distribute Division right; Distribute both mult left; Distribute both mult right; Distribute both divide left; Distribute both divide right; Distribute subex}]",3
863773,5AhC6ORULJ,"Unit ES_04, Section ES_04-3",EG54,2,x-4 = 1,2006-05-22 10:54:17.0,2006-05-22 10:54:27.0,2006-05-22 10:54:27.0,2006-05-22 10:54:27.0,10.0,10.0,,1,0,0,1,"[SkillRule: Remove constant; {ax+b=c, positive; ax+b=c, negative; x+a=b, positive; x+a=b, negative; [var expr]+[const expr]=[const expr], positive; [var expr]+[const expr]=[const expr], negative; [var expr]+[const expr]=[const expr], all; Combine constants to right; Combine constants to left; a-x=b, positive; a/x+b=c, positive; a/x+b=c, negative}]~~[SkillRule: Isolate negative; x+a=b, negative]",72~~4
863774,5AhC6ORULJ,"Unit ES_04, Section ES_04-3",EG54,3,1 = 3(y-6),2006-05-22 10:54:33.0,2006-05-22 10:54:44.0,2006-05-22 10:54:44.0,2006-05-22 10:54:44.0,11.0,11.0,,1,0,0,1,"[SkillRule: Eliminate Parens; {CLT nested; CLT nested, parens; Distribute Mult right; Distribute Mult left; (+/-x +/-a)/b=c, mult; (+/-x +/-a)*b=c, div; [var expr]/[const expr] = [const expr], multiply; Distribute Division left; Distribute Division right; Distribute both mult left; Distribute both mult right; Distribute both divide left; Distribute both divide right; Distribute subex}]",4
871860,H5p2L3L4hU,"Unit CTA1_06, Section CTA1_06-3",FEB04,1,R3C2,2006-03-08 10:12:14.0,2006-03-08 10:12:18.0,2006-03-08 10:13:19.0,2006-03-08 10:13:19.0,65.0,,65.0,0,0,5,1,"Using small numbers~~Write expression, positive slope~~Using difficult numbers",23~~6~~12
871861,H5p2L3L4hU,"Unit CTA1_06, Section CTA1_06-3",FEB04,1,R4C1,2006-03-08 10:13:19.0,2006-03-08 10:18:00.0,2006-03-08 10:18:00.0,2006-03-08 10:18:00.0,281.0,281.0,,1,0,0,1,"Using small numbers~~Find X, positive slope~~Using difficult numbers",24~~12~~13
871862,H5p2L3L4hU,"Unit CTA1_06, Section CTA1_06-3",FEB04,1,R5C1,2006-03-08 10:18:00.0,2006-03-08 10:18:16.0,2006-03-08 10:18:16.0,2006-03-08 10:18:16.0,16.0,16.0,,1,0,0,1,"Using small numbers~~Find X, positive slope~~Using difficult numbers",25~~13~~14
871863,H5p2L3L4hU,"Unit CTA1_06, Section CTA1_06-3",FEB04,1,R6C1,2006-03-08 10:18:16.0,2006-03-08 10:18:27.0,2006-03-08 10:18:32.0,2006-03-08 10:18:32.0,16.0,,16.0,0,1,0,1,"Using small numbers~~Find X, positive slope~~Using difficult numbers",26~~14~~15
871864,H5p2L3L4hU,"Unit CTA1_06, Section CTA1_06-3",FEB04,1,R7C2,2006-03-08 10:18:51.0,2006-03-08 10:18:54.0,,2006-03-08 10:18:54.0,3.0,,3.0,0,1,0,0,"Using small numbers~~Find Y, positive slope~~Using difficult numbers",27~~2~~16
871865,H5p2L3L4hU,"Unit CTA1_06, Section CTA1_06-3",FEB04,1,R7C1,2006-03-08 10:18:32.0,2006-03-08 10:18:51.0,2006-03-08 10:19:01.0,2006-03-08 10:19:01.0,26.0,,26.0,0,1,0,1,Entering a given,27
871866,H5p2L3L4hU,"Unit CTA1_06, Section CTA1_06-3",FEB04,1,YLabel,2006-03-08 10:19:01.0,2006-03-08 10:19:17.0,2006-03-08 10:19:17.0,2006-03-08 10:19:17.0,16.0,16.0,,1,0,0,1,Labelling the axes,17
871867,H5p2L3L4hU,"Unit CTA1_06, Section CTA1_06-3",FEB04,1,YUnit,2006-03-08 10:19:17.0,2006-03-08 10:19:20.0,2006-03-08 10:19:26.0,2006-03-08 10:19:26.0,9.0,,9.0,0,1,0,1,,
871868,H5p2L3L4hU,"Unit CTA1_06, Section CTA1_06-3",FEB04,1,XLabel,2006-03-08 10:19:26.0,2006-03-08 10:19:40.0,2006-03-08 10:19:40.0,2006-03-08 10:19:40.0,14.0,14.0,,1,0,0,1,Labelling the axes,18
871869,H5p2L3L4hU,"Unit CTA1_06, Section CTA1_06-3",FEB04,1,xMax,2006-03-08 10:19:40.0,2006-03-08 10:20:01.0,2006-03-08 10:20:01.0,2006-03-08 10:20:01.0,21.0,21.0,,1,0,0,1,Changing axis bounds,27
874348,m9a501e1MM,"Unit ES_05, Section ES_05-6",EG60,1,3+3x = -6x-4,2006-03-01 10:45:48.0,2006-03-01 10:46:08.0,2006-03-01 10:46:08.0,2006-03-01 10:46:08.0,20.0,20.0,,1,0,0,1,,
874349,m9a501e1MM,"Unit ES_05, Section ES_05-6",EG60,1,3+3x+4 = -6x-4+4,2006-03-01 10:46:08.0,2006-03-01 10:46:16.0,2006-03-01 10:46:16.0,2006-03-01 10:46:42.0,34.0,34.0,,1,0,0,2,,
874350,m9a501e1MM,"Unit ES_05, Section ES_05-6",EG60,1,7+3x = -6x,2006-03-01 10:46:42.0,2006-03-01 10:46:51.0,2006-03-01 10:46:51.0,2006-03-01 10:46:51.0,9.0,9.0,,1,0,0,1,"[SkillRule: Consolidate vars, any; {Combine variables to right, sub; Combine variables to right, add; Combine variables to right, gen; Combine variables to right; Combine variables to left, add; Combine variables to left, sub; Combine variables to left, gen; ax+b=cx; ax+b=cx, move left; ax+b=cx+d, pos; ax+b=cx+d, neg; ax+b=cx+d, move right; ax+b=cx+d, move two; ax+b=cx+d, move two2; x+b=cx+d, pos; x+b=cx+d, neg; x+b=cx+d, move right; x+b=cx+d, move two; x+b=cx+d, move two2; ax+b=x+d, pos; ax+b=x+d, neg; ax+b=x+d, move right; ax+b=x+d, move two; ax+b=x+d, move two2; x+b=x+d, pos; x+b=x+d, neg; x+b=x+d, move right; x+b=x+d, move two; x+b=x+d, move two2}]",16
874351,m9a501e1MM,"Unit ES_05, Section ES_05-6",EG60,1,7+3x-3x = -6x-3x,2006-03-01 10:46:51.0,2006-03-01 10:46:55.0,2006-03-01 10:46:55.0,2006-03-01 10:46:59.0,8.0,8.0,,1,0,0,2,"[SkillRule: Add/Subtract; [Typein Skill: {Isolate positive; Isolate negative; Remove constant; Consolidate vars, no coeff; Consolidate vars with coeff; Consolidate vars, any}]]",9
874352,m9a501e1MM,"Unit ES_05, Section ES_05-6",EG60,1,7 = -9x,2006-03-01 10:46:59.0,2006-03-01 10:47:04.0,2006-03-01 10:47:04.0,2006-03-01 10:47:04.0,5.0,5.0,,1,0,0,1,"[SkillRule: Remove coefficient; {ax+b=c, divide; ax=b; [const expr]*[var fact] + [const expr] = [const expr], divide; [var expr]*[const expr] = [const expr], divide; a/b*x=c; a/b*x=c, reciprocal; ax/b=c, reciprocal; ax/b=c; x/a=b; ax=b; (+/-x +/-a)/b=c, mult; a=x*(b+c); a=x*(b-c); a=x*(b*c+d); x/a+b=c, multiply; [var expr]/[const expr] = [const expr], multiply}]~~[SkillRule: Remove negative coefficient; {ax/b=c, reciprocal; ax/b=c; ax=b; x/a=b}]",48~~19
874353,m9a501e1MM,"Unit ES_05, Section ES_05-6",EG60,1,7/-9 = -9x/-9,2006-03-01 10:47:04.0,2006-03-01 10:47:12.0,2006-03-01 10:47:12.0,2006-03-01 10:47:16.0,12.0,12.0,,1,0,0,2,[SkillRule: Multiply/Divide; [Typein Skill: {Remove coefficient; Variable in denominator}]],13
874354,m9a501e1MM,"Unit ES_05, Section ES_05-6",EG60,2,-4x+7 = 2-9x,2006-03-01 10:47:24.0,2006-03-01 10:47:38.0,2006-03-01 10:47:38.0,2006-03-01 10:47:38.0,14.0,14.0,,1,0,0,1,,
874355,m9a501e1MM,"Unit ES_05, Section ES_05-6",EG60,2,-4x+7-2 = 2-9x-2,2006-03-01 10:47:38.0,2006-03-01 10:47:43.0,2006-03-01 10:47:43.0,2006-03-01 10:47:55.0,17.0,17.0,,1,0,0,2,,
