Row,Anon Student Id,Problem Hierarchy,Problem Name,Problem View,Step Name,Step Start Time,First Transaction Time,Correct Transaction Time,Step End Time,Step Duration (sec),Correct Step Duration (sec),Error Step Duration (sec),Correct First Attempt,Incorrects,Hints,Corrects,KC(Default),Opportunity(Default),Problem Unit,Problem Section
421846,i8f2gg51r5,"Unit QUADRATICS-FACTORING_ES, Section QUADRATICS-FACTORING_ES-2",EG-FACTOR22,1,a-factor-1,,,,,,,,1.0,,,,,,QUADRATICS-FACTORING_ES,QUADRATICS-FACTORING_ES-2
422054,i8f2gg51r5,"Unit QUADRATICS-SOLVING_ES, Section QUADRATICS-SOLVING_ES-1",EG-S-FACTOR27,1,2x+1 = 0,,,,,,,,1.0,,,,"[SkillRule: Remove constant; {ax+b=c, positive; ax+b=c, negative; x+a=b, positive; x+a=b, negative; [var expr]+[const expr]=[const expr], positive; [var expr]+[const expr]=[const expr], negative; [var expr]+[const expr]=[const expr], all; Combine constants to right; Combine constants to left; a-x=b, positive; a/x+b=c, positive; a/x+b=c, negative}]",483,QUADRATICS-SOLVING_ES,QUADRATICS-SOLVING_ES-1
422549,i8f2gg51r5,"Unit QUAD-VERTICAL-MOTION, Section QUAD-VERTICAL-MOTION-1",NEWQUAD8TRE,1,(-2000?sqrt(2000^2-4*-16*-40000))/(2*-16) = a,,,,,,,,1.0,,,,,,QUAD-VERTICAL-MOTION,QUAD-VERTICAL-MOTION-1
422621,i8f2gg51r5,"Unit EXPT-PRODUCT-SIMP-A_ES, Section EXPT-PRODUCT-SIMPLIFYING-A_ES-2",EG-EPS09,2,FinalAnswer,,,,,,,,1.0,,,,perform-mult-sp,28,EXPT-PRODUCT-SIMP-A_ES,EXPT-PRODUCT-SIMPLIFYING-A_ES-2
422914,i8f2gg51r5,"Unit EXPT-QUOTIENT-SIMP-A_ES, Section EXPT-QUOTIENT-SIMPLIFYING-A_ES-3",EG-EQS01,2,row1-N-constant factors,,,,,,,,1.0,,,,,,EXPT-QUOTIENT-SIMP-A_ES,EXPT-QUOTIENT-SIMPLIFYING-A_ES-3
423292,i8f2gg51r5,"Unit CTA1_20, Section CTA1_20-2",1PTFB17,1,19958.8A+79835.2 = 0,,,,,,,,1.0,,,,"[SkillRule: Remove constant; {ax+b=c, positive; ax+b=c, negative; x+a=b, positive; x+a=b, negative; [var expr]+[const expr]=[const expr], positive; [var expr]+[const expr]=[const expr], negative; [var expr]+[const expr]=[const expr], all; Combine constants to right; Combine constants to left; a-x=b, positive; a/x+b=c, positive; a/x+b=c, negative}]",529,CTA1_20,CTA1_20-2
423458,i8f2gg51r5,"Unit CTA1_21, Section CTA1_21-3",DEC06,1,R3C2,,,,,,,,0.0,,,,"Using simple numbers~~Write expression, positive slope~~Using large numbers",497~~178~~275,CTA1_21,CTA1_21-3
423688,i8f2gg51r5,"Unit CTA1_22, Section CTA1_22-1",SYSFB07,1,725 = 9A,,,,,,,,1.0,,,,"[SkillRule: Remove positive coefficient; {ax/b=c, reciprocal; ax/b=c; x/a=b; ax=b}]~~[SkillRule: Remove coefficient; {ax+b=c, divide; ax=b; [const expr]*[var fact] + [const expr] = [const expr], divide; [var expr]*[const expr] = [const expr], divide; a/b*x=c; a/b*x=c, reciprocal; ax/b=c, reciprocal; ax/b=c; x/a=b; ax=b; (+/-x +/-a)/b=c, mult; a=x*(b+c); a=x*(b-c); a=x*(b*c+d); x/a+b=c, multiply; [var expr]/[const expr] = [const expr], multiply}]",304~~651,CTA1_22,CTA1_22-1
423828,i8f2gg51r5,"Unit ES_06, Section ES_06-1",EG63A,5,-281023.1058x = -345304.97651771,,,,,,,,1.0,,,,"[SkillRule: Remove coefficient; {ax+b=c, divide; ax=b; [const expr]*[var fact] + [const expr] = [const expr], divide; [var expr]*[const expr] = [const expr], divide; a/b*x=c; a/b*x=c, reciprocal; ax/b=c, reciprocal; ax/b=c; x/a=b; ax=b; (+/-x +/-a)/b=c, mult; a=x*(b+c); a=x*(b-c); a=x*(b*c+d); x/a+b=c, multiply; [var expr]/[const expr] = [const expr], multiply}]~~[SkillRule: Remove negative coefficient; {ax/b=c, reciprocal; ax/b=c; ax=b; x/a=b}]",665~~192,ES_06,ES_06-1
423920,i8f2gg51r5,"Unit CTA1_24, Section CTA1_24-1",PROP16,1,R3C2,,,,,,,,1.0,,,,"Write expression, positive slope~~Using large numbers~~Using difficult numbers",201~~303~~303,CTA1_24,CTA1_24-1
424090,i8f2gg51r5,"Unit CTA1_25, Section CTA1_25-1",DEC07,1,R4C1,,,,,,,,1.0,,,,Entering a given,857,CTA1_25,CTA1_25-1
424351,i8f2gg51r5,"Unit CTA1_26, Section CTA1_26-1",REAL05,1,R2C2,,,,,,,,1.0,,,,Identifying units,465,CTA1_26,CTA1_26-1
424547,i8f2gg51r5,"Unit CTA1_27, Section CTA1_27-1",PERCENT16,1,R4C1,,,,,,,,1.0,,,,Entering a given,903,CTA1_27,CTA1_27-1
424984,i8f2gg51r5,"Unit QuadLinearFuncTrans, Section QLFuncTrans3",TRANSFORMA011,2,ParentDescChoice,,,,,,,,1.0,,,,Identify Parent Description,51,QuadLinearFuncTrans,QLFuncTrans3
447213,mI0bEZaepz,"Unit CTA1_01, Section CTA1_01-4",L1FB12A,1,R5C1,,,,,,,,1.0,,,,Entering a given,58,CTA1_01,CTA1_01-4
447517,mI0bEZaepz,"Unit CTA1_02, Section CTA1_02-4",REAL19C,1,R5C1,,,,,,,,1.0,,,,Entering a given,119,CTA1_02,CTA1_02-4
447781,mI0bEZaepz,"Unit ES_01, Section ES_01-8",EG23,4,-9 = 4y,,,,,,,,0.0,,,,"[SkillRule: Remove positive coefficient; {ax/b=c, reciprocal; ax/b=c; x/a=b; ax=b}]~~[SkillRule: Remove coefficient; {ax+b=c, divide; ax=b; [const expr]*[var fact] + [const expr] = [const expr], divide; [var expr]*[const expr] = [const expr], divide; a/b*x=c; a/b*x=c, reciprocal; ax/b=c, reciprocal; ax/b=c; x/a=b; ax=b; (+/-x +/-a)/b=c, mult; a=x*(b+c); a=x*(b-c); a=x*(b*c+d); x/a+b=c, multiply; [var expr]/[const expr] = [const expr], multiply}]",8~~14,ES_01,ES_01-8
447987,mI0bEZaepz,"Unit CTA1_04, Section CTA1_04-3",BH1T41,1,R5C1,,,,,,,,1.0,,,,Entering a given,166,CTA1_04,CTA1_04-3
448179,mI0bEZaepz,"Unit ES_02, Section ES_02-4",EG35,1,x = -9(-5+8),,,,,,,,1.0,,,,"[SkillRule: Select Eliminate Parens; {CLT nested; CLT nested, parens; Distribute Mult right; Distribute Mult left; Distribute subex}]",51,ES_02,ES_02-4
448397,v52MhQAVT9,"Unit CTA1_01, Section CTA1_01-3",L3NOV07B,1,R1C1,,,,,,,,1.0,,,,,,CTA1_01,CTA1_01-3
448777,v52MhQAVT9,"Unit CTA1_02, Section CTA1_02-4",REAL28,1,R5C1,,,,,,,,1.0,,,,Entering a given,119,CTA1_02,CTA1_02-4
448909,v52MhQAVT9,"Unit ES_01, Section ES_01-5",EG15,2,36-4.4*6 = y,,,,,,,,1.0,,,,"[SkillRule: Select Multiply/Divide, nested; {MT; MT no fraction coeff}]",21,ES_01,ES_01-5
449033,v52MhQAVT9,"Unit CTA1_04, Section CTA1_04-2",REAL13A,1,R1C1,,,,,,,,1.0,,,,,,CTA1_04,CTA1_04-2
457759,0GlR30c2Mt,"Unit CTA1_01, Section CTA1_01-3",REAL20B,1,R4C2,,,,,,,,1.0,,,,"Using simple numbers~~Using large numbers~~Find Y, negative slope",41~~23~~6,CTA1_01,CTA1_01-3
458021,0GlR30c2Mt,"Unit CTA1_02, Section CTA1_02-3",BH1T39B,2,xMax,,,,,,,,0.0,,,,Changing axis bounds,26,CTA1_02,CTA1_02-3
458306,0GlR30c2Mt,"Unit ES_01, Section ES_01-6",EG21,1,4 = x+10,,,,,,,,0.0,,,,"[SkillRule: Remove constant; {ax+b=c, positive; ax+b=c, negative; x+a=b, positive; x+a=b, negative; [var expr]+[const expr]=[const expr], positive; [var expr]+[const expr]=[const expr], negative; [var expr]+[const expr]=[const expr], all; Combine constants to right; Combine constants to left; a-x=b, positive; a/x+b=c, positive; a/x+b=c, negative}]~~[SkillRule: Isolate positive; x+a=b, positive]",1~~1,ES_01,ES_01-6
458567,0GlR30c2Mt,"Unit CTA1_04, Section CTA1_04-3",BH1T41C,1,R5C1,,,,,,,,1.0,,,,Entering a given,156,CTA1_04,CTA1_04-3
458863,0GlR30c2Mt,"Unit ES_02, Section ES_02-7",EG41,2,5+(x/-7)-5 = -7-5,,,,,,,,1.0,,,,[SkillRule: Consolidate vars with coeff; CLT],49,ES_02,ES_02-7
459117,0GlR30c2Mt,"Unit CTA1_13, Section CTA1_13-1",PROP09,1,R7C1,,,,,,,,1.0,,,,"Using small numbers~~Find X, Simple~~Using difficult numbers",143~~29~~66,CTA1_13,CTA1_13-1
459802,0GlR30c2Mt,"Unit CTA1_06, Section CTA1_06-5",FBSMR3,1,XLabel,,,,,,,,1.0,,,,Labelling the axes,81,CTA1_06,CTA1_06-5
460101,0GlR30c2Mt,"Unit ES_03, Section ES_03-8",LIT1A,1,t = u-s,,,,,,,,0.0,,,,"[SkillRule: Done?; {doneleft; doneright; done no solution; Done No Solution, domain exception; Done No Solution, range exception; done infinite solutions}]",5,ES_03,ES_03-8
460349,0GlR30c2Mt,"Unit CTA1_08, Section CTA1_08-3",REAL37,1,XLabel,,,,,,,,1.0,,,,Labelling the axes,120,CTA1_08,CTA1_08-3
460799,0GlR30c2Mt,"Unit ES_04, Section ES_04-12",EG58,2,-23y = -30,,,,,,,,1.0,,,,"[SkillRule: Remove coefficient; {ax+b=c, divide; ax=b; [const expr]*[var fact] + [const expr] = [const expr], divide; [var expr]*[const expr] = [const expr], divide; a/b*x=c; a/b*x=c, reciprocal; ax/b=c, reciprocal; ax/b=c; x/a=b; ax=b; (+/-x +/-a)/b=c, mult; a=x*(b+c); a=x*(b-c); a=x*(b*c+d); x/a+b=c, multiply; [var expr]/[const expr] = [const expr], multiply}]~~[SkillRule: Remove negative coefficient; {ax/b=c, reciprocal; ax/b=c; ax=b; x/a=b}]",291~~91,ES_04,ES_04-12
461298,0GlR30c2Mt,"Unit CTA1_10, Section CTA1_10-6",DISTFB10_SP,1,R1C1,,,,,,,,1.0,,,,,,CTA1_10,CTA1_10-6
461636,0GlR30c2Mt,"Unit ES_07, Section ES_07-6",LIT81A,2,a*h-7g+7g = q*k+7g,,,,,,,,1.0,,,,"[SkillRule: Add/Subtract; [Typein Skill: {Isolate positive; Isolate negative; Remove constant; Consolidate vars, no coeff; Consolidate vars with coeff; Consolidate vars, any}]]",127,ES_07,ES_07-6
461828,0GlR30c2Mt,"Unit CTA1_12, Section CTA1_12-2",SYS04,1,S+45 = 602,,,,,,,,1.0,,,,"[SkillRule: Remove constant; {ax+b=c, positive; ax+b=c, negative; x+a=b, positive; x+a=b, negative; [var expr]+[const expr]=[const expr], positive; [var expr]+[const expr]=[const expr], negative; [var expr]+[const expr]=[const expr], all; Combine constants to right; Combine constants to left; a-x=b, positive; a/x+b=c, positive; a/x+b=c, negative}]~~[SkillRule: Isolate positive; x+a=b, positive]",337~~26,CTA1_12,CTA1_12-2
469750,12M70dm49w,"Unit CTA1_01, Section CTA1_01-3",JAN11C,1,R2C2,,,,,,,,1.0,,,,Identifying units,26,CTA1_01,CTA1_01-3
470082,12M70dm49w,"Unit CTA1_02, Section CTA1_02-4",L2FB14,1,R1C2,,,,,,,,1.0,,,,,,CTA1_02,CTA1_02-4
470337,12M70dm49w,"Unit ES_01, Section ES_01-6",EG21,9,-5-9 = x+9-9,,,,,,,,1.0,,,,"[SkillRule: Consolidate vars, no coeff; CLT]",50,ES_01,ES_01-6
470650,12M70dm49w,"Unit CTA1_04, Section CTA1_04-3",L2FB15,1,R2C1,,,,,,,,1.0,,,,Identifying units,85,CTA1_04,CTA1_04-3
470938,12M70dm49w,"Unit ES_02, Section ES_02-7",EG41,1,x+30-30 = -90-30,,,,,,,,1.0,,,,"[SkillRule: Consolidate vars, no coeff; CLT]",68,ES_02,ES_02-7
471127,12M70dm49w,"Unit CTA1_13, Section CTA1_13-1",PROP02,1,R5C1,,,,,,,,0.0,,,,"Using small numbers~~Find X, Simple~~Using difficult numbers",138~~29~~66,CTA1_13,CTA1_13-1
471683,12M70dm49w,"Unit CTA1_06, Section CTA1_06-5",FBSMR1,1,R2C2,,,,,,,,1.0,,,,Identifying units,124,CTA1_06,CTA1_06-5
471994,12M70dm49w,"Unit ES_03, Section ES_03-6",EG51A,1,x2R1,,,,,,,,1.0,,,,,,ES_03,ES_03-6
472369,12M70dm49w,"Unit CTA1_08, Section CTA1_08-3",FEB08,1,R2C1,,,,,,,,1.0,,,,Identifying units,159,CTA1_08,CTA1_08-3
472641,12M70dm49w,"Unit ES_04, Section ES_04-13",LIT32,1,-j/b = b*s/b,,,,,,,,1.0,,,,,,ES_04,ES_04-13
472914,12M70dm49w,"Unit CTA1_10, Section CTA1_10-5",DIST04_SP,1,R3C1,,,,,,,,1.0,,,,Define Variable,123,CTA1_10,CTA1_10-5
473257,12M70dm49w,"Unit ES_07, Section ES_07-6",LIT81A,1,a*h-7g = q*k,,,,,,,,1.0,,,,"[SkillRule: Remove constant; {ax+b=c, positive; ax+b=c, negative; x+a=b, positive; x+a=b, negative; [var expr]+[const expr]=[const expr], positive; [var expr]+[const expr]=[const expr], negative; [var expr]+[const expr]=[const expr], all; Combine constants to right; Combine constants to left; a-x=b, positive; a/x+b=c, positive; a/x+b=c, negative}]",285,ES_07,ES_07-6
473680,12M70dm49w,"Unit CTA1_12, Section CTA1_12-6",SYSFB11,1,R2C2,,,,,,,,1.0,,,,Identifying units,219,CTA1_12,CTA1_12-6
473932,12M70dm49w,"Unit ES_05, Section ES_05-8",EG61,1,0 = -3.51y+8.82+7.13y,,,,,,,,1.0,,,,[SkillRule: Consolidate vars with coeff; CLT],158,ES_05,ES_05-8
474289,12M70dm49w,"Unit CTA1_14, Section CTA1_14-3",2PTS01,6,-3T = -19,,,,,,,,1.0,,,,"[SkillRule: Remove coefficient; {ax+b=c, divide; ax=b; [const expr]*[var fact] + [const expr] = [const expr], divide; [var expr]*[const expr] = [const expr], divide; a/b*x=c; a/b*x=c, reciprocal; ax/b=c, reciprocal; ax/b=c; x/a=b; ax=b; (+/-x +/-a)/b=c, mult; a=x*(b+c); a=x*(b-c); a=x*(b*c+d); x/a+b=c, multiply; [var expr]/[const expr] = [const expr], multiply}]~~[SkillRule: Remove negative coefficient; {ax/b=c, reciprocal; ax/b=c; ax=b; x/a=b}]",425~~114,CTA1_14,CTA1_14-3
474806,12M70dm49w,"Unit LINEAR-INEQUALITY-GRAPHING, Section LINEAR-INEQUALITY-GRAPHING-2",YLT250,4,YCoordinate1_2,,,,,,,,1.0,,,,"Entering a point~~Positive Constants, GLF",14~~32,LINEAR-INEQUALITY-GRAPHING,LINEAR-INEQUALITY-GRAPHING-2
475002,12M70dm49w,"Unit CTA1_15, Section CTA1_15-2",SYSFB14,1,R2C1,,,,,,,,1.0,,,,Identifying units,287,CTA1_15,CTA1_15-2
485384,517LN52NOL,"Unit CTA1_01, Section CTA1_01-3",BH1T19,1,R5C1,,,,,,,,1.0,,,,Entering a given,36,CTA1_01,CTA1_01-3
485748,517LN52NOL,"Unit CTA1_02, Section CTA1_02-4",L2FB14A,3,R5C1,,,,,,,,1.0,,,,Entering a given,113,CTA1_02,CTA1_02-4
485907,517LN52NOL,"Unit ES_01, Section ES_01-6",EG21,4,y+5-5 = 6-5,,,,,,,,1.0,,,,"[SkillRule: Consolidate vars, no coeff; CLT]",24,ES_01,ES_01-6
486175,517LN52NOL,"Unit CTA1_04, Section CTA1_04-3",BH1T41,1,R1C1,,,,,,,,1.0,,,,,,CTA1_04,CTA1_04-3
486533,517LN52NOL,"Unit ES_02, Section ES_02-10",EG44,2,2/y*y = -3y,,,,,,,,1.0,,,,[SkillRule: Multiply/Divide; [Typein Skill: {Remove coefficient; Variable in denominator}]],13,ES_02,ES_02-10
486631,517LN52NOL,"Unit CTA1_13, Section CTA1_13-1",PROP02,1,R6C2,,,,,,,,0.0,,,,"Find Y, Simple~~Using small numbers~~Using difficult numbers",39~~132~~54,CTA1_13,CTA1_13-1
487009,517LN52NOL,"Unit CTA1_06, Section CTA1_06-3",FEB13,1,R1C2,,,,,,,,1.0,,,,,,CTA1_06,CTA1_06-3
495963,5yasLi1Avt,"Unit CTA1_01, Section CTA1_01-3",BH1T34B,1,R1C1,,,,,,,,1.0,,,,,,CTA1_01,CTA1_01-3
496325,5yasLi1Avt,"Unit CTA1_02, Section CTA1_02-4",REAL28,2,R7C2,,,,,,,,1.0,,,,Entering a given,111,CTA1_02,CTA1_02-4
496607,5yasLi1Avt,"Unit ES_01, Section ES_01-9",EG23,1,-1 = 8y,,,,,,,,1.0,,,,"[SkillRule: Remove positive coefficient; {ax/b=c, reciprocal; ax/b=c; x/a=b; ax=b}]~~[SkillRule: Remove coefficient; {ax+b=c, divide; ax=b; [const expr]*[var fact] + [const expr] = [const expr], divide; [var expr]*[const expr] = [const expr], divide; a/b*x=c; a/b*x=c, reciprocal; ax/b=c, reciprocal; ax/b=c; x/a=b; ax=b; (+/-x +/-a)/b=c, mult; a=x*(b+c); a=x*(b-c); a=x*(b*c+d); x/a+b=c, multiply; [var expr]/[const expr] = [const expr], multiply}]",8~~16,ES_01,ES_01-9
496828,5yasLi1Avt,"Unit CTA1_04, Section CTA1_04-2",PERCENT03A,1,R4C1,,,,,,,,1.0,,,,Entering a given,157,CTA1_04,CTA1_04-2
497342,5yasLi1Avt,"Unit ES_02, Section ES_02-7",EG41,10,-10 = x/-9,,,,,,,,1.0,,,,"[SkillRule: Remove coefficient; {ax+b=c, divide; ax=b; [const expr]*[var fact] + [const expr] = [const expr], divide; [var expr]*[const expr] = [const expr], divide; a/b*x=c; a/b*x=c, reciprocal; ax/b=c, reciprocal; ax/b=c; x/a=b; ax=b; (+/-x +/-a)/b=c, mult; a=x*(b+c); a=x*(b-c); a=x*(b*c+d); x/a+b=c, multiply; [var expr]/[const expr] = [const expr], multiply}]~~[SkillRule: Remove negative coefficient; {ax/b=c, reciprocal; ax/b=c; ax=b; x/a=b}]",116~~40,ES_02,ES_02-7
497545,5yasLi1Avt,"Unit CTA1_13, Section CTA1_13-1",PROP10,1,R1C2,,,,,,,,1.0,,,,,,CTA1_13,CTA1_13-1
498257,5yasLi1Avt,"Unit CTA1_06, Section CTA1_06-5",FBSMR1,1,ValidEquations,,,,,,,,1.0,,,,,,CTA1_06,CTA1_06-5
498622,5yasLi1Avt,"Unit ES_03, Section ES_03-8",LIT16A,1,z*c = 34,,,,,,,,0.0,,,,"[SkillRule: Remove coefficient; {ax+b=c, divide; ax=b; [const expr]*[var fact] + [const expr] = [const expr], divide; [var expr]*[const expr] = [const expr], divide; a/b*x=c; a/b*x=c, reciprocal; ax/b=c, reciprocal; ax/b=c; x/a=b; ax=b; (+/-x +/-a)/b=c, mult; a=x*(b+c); a=x*(b-c); a=x*(b*c+d); x/a+b=c, multiply; [var expr]/[const expr] = [const expr], multiply}]",256,ES_03,ES_03-8
498912,5yasLi1Avt,"Unit CTA1_08, Section CTA1_08-3",JAN12,1,R3C2,,,,,,,,0.0,,,,"Using small numbers~~Write expression, negative slope~~Using difficult numbers",241~~23~~134,CTA1_08,CTA1_08-3
499382,5yasLi1Avt,"Unit ES_04, Section ES_04-15",LIT59,1,b+r*(x+y) = v-s,,,,,,,,1.0,,,,"[SkillRule: Eliminate Parens; {CLT nested; CLT nested, parens; Distribute Mult right; Distribute Mult left; (+/-x +/-a)/b=c, mult; (+/-x +/-a)*b=c, div; [var expr]/[const expr] = [const expr], multiply; Distribute Division left; Distribute Division right; Distribute both mult left; Distribute both mult right; Distribute both divide left; Distribute both divide right; Distribute subex}]",83,ES_04,ES_04-15
499766,5yasLi1Avt,"Unit CTA1_10, Section CTA1_10-5",DISTFB08_SP,1,R3C2,,,,,,,,0.0,,,,"Using simple numbers~~Write expression, positive slope~~Using large numbers",244~~110~~134,CTA1_10,CTA1_10-5
500266,5yasLi1Avt,"Unit ES_07, Section ES_07-6",LIT82A,1,w*(m*j+j) = x*j,,,,,,,,1.0,,,,"[SkillRule: Remove coefficient; {ax+b=c, divide; ax=b; [const expr]*[var fact] + [const expr] = [const expr], divide; [var expr]*[const expr] = [const expr], divide; a/b*x=c; a/b*x=c, reciprocal; ax/b=c, reciprocal; ax/b=c; x/a=b; ax=b; (+/-x +/-a)/b=c, mult; a=x*(b+c); a=x*(b-c); a=x*(b*c+d); x/a+b=c, multiply; [var expr]/[const expr] = [const expr], multiply}]",446,ES_07,ES_07-6
500551,5yasLi1Avt,"Unit CTA1_12, Section CTA1_12-4",SYSFB23,1,R6C2,,,,,,,,1.0,,,,Entering a given,456,CTA1_12,CTA1_12-4
501085,5yasLi1Avt,"Unit ES_05, Section ES_05-11",LIT86,1,b*y = 9-5x,,,,,,,,1.0,,,,"[SkillRule: Remove coefficient; {ax+b=c, divide; ax=b; [const expr]*[var fact] + [const expr] = [const expr], divide; [var expr]*[const expr] = [const expr], divide; a/b*x=c; a/b*x=c, reciprocal; ax/b=c, reciprocal; ax/b=c; x/a=b; ax=b; (+/-x +/-a)/b=c, mult; a=x*(b+c); a=x*(b-c); a=x*(b*c+d); x/a+b=c, multiply; [var expr]/[const expr] = [const expr], multiply}]",553,ES_05,ES_05-11
501235,5yasLi1Avt,"Unit CTA1_14, Section CTA1_14-2",1PTB09,1,R3C2,,,,,,,,0.0,,,,"Using simple numbers~~Using large numbers~~Write expression, initial and point",310~~173~~3,CTA1_14,CTA1_14-2
505038,6jCygPdswz,"Unit CTA1_01, Section CTA1_01-4",REAL32B,1,R1C2,,,,,,,,1.0,,,,,,CTA1_01,CTA1_01-4
505287,6jCygPdswz,"Unit CTA1_02, Section CTA1_02-3",L3NOV12B,1,R7C1,,,,,,,,1.0,,,,"Entering a given~~Convert unit, standard",103~~12,CTA1_02,CTA1_02-3
505566,6jCygPdswz,"Unit ES_01, Section ES_01-5",EG14A,2,x = 35.1+44*50,,,,,,,,1.0,,,,"[SkillRule: Select Multiply/Divide, nested; {MT; MT no fraction coeff}]",38,ES_01,ES_01-5
505835,6jCygPdswz,"Unit CTA1_04, Section CTA1_04-3",PERCENT14C,2,R7C1,,,,,,,,0.0,,,,"Using small numbers~~Find X, positive slope~~Using difficult numbers",108~~15~~36,CTA1_04,CTA1_04-3
506158,6jCygPdswz,"Unit ES_02, Section ES_02-6",EG40,5,FinalAnswer,,,,,,,,1.0,,,,simplify-fractions-sp~~combine-like-terms-sp,5~~27,ES_02,ES_02-6
506451,6jCygPdswz,"Unit CTA1_13, Section CTA1_13-1",PROP06,1,R2C1,,,,,,,,0.0,,,,Identifying units,90,CTA1_13,CTA1_13-1
506918,6jCygPdswz,"Unit CTA1_06, Section CTA1_06-3",FOR05,1,R3C2,,,,,,,,0.0,,,,"Using small numbers~~Write expression, positive slope~~Using difficult numbers",200~~70~~108,CTA1_06,CTA1_06-3
507510,6jCygPdswz,"Unit ES_03, Section ES_03-7",LIT12,1,k-3 = h,,,,,,,,1.0,,,,"[SkillRule: Remove constant; {ax+b=c, positive; ax+b=c, negative; x+a=b, positive; x+a=b, negative; [var expr]+[const expr]=[const expr], positive; [var expr]+[const expr]=[const expr], negative; [var expr]+[const expr]=[const expr], all; Combine constants to right; Combine constants to left; a-x=b, positive; a/x+b=c, positive; a/x+b=c, negative}]~~[SkillRule: Isolate negative; x+a=b, negative]",137~~6,ES_03,ES_03-7
507846,6jCygPdswz,"Unit CTA1_08, Section CTA1_08-3",FEB08,1,XUnit,,,,,,,,1.0,,,,,,CTA1_08,CTA1_08-3
508301,6jCygPdswz,"Unit ES_04, Section ES_04-16",LIT60A,1,q*c*r = d*x-q*c*v,,,,,,,,1.0,,,,"[SkillRule: Remove coefficient; {ax+b=c, divide; ax=b; [const expr]*[var fact] + [const expr] = [const expr], divide; [var expr]*[const expr] = [const expr], divide; a/b*x=c; a/b*x=c, reciprocal; ax/b=c, reciprocal; ax/b=c; x/a=b; ax=b; (+/-x +/-a)/b=c, mult; a=x*(b+c); a=x*(b-c); a=x*(b*c+d); x/a+b=c, multiply; [var expr]/[const expr] = [const expr], multiply}]",261,ES_04,ES_04-16
508608,6jCygPdswz,"Unit CTA1_10, Section CTA1_10-5",DISTFB08_SP,1,R4C1,,,,,,,,1.0,,,,Entering a given,420,CTA1_10,CTA1_10-5
508787,6jCygPdswz,"Unit ES_07, Section ES_07-4",LIT70A,1,6u-r*u-6u = x*s+r*w-6u,,,,,,,,1.0,,,,"[SkillRule: Add/Subtract; [Typein Skill: {Isolate positive; Isolate negative; Remove constant; Consolidate vars, no coeff; Consolidate vars with coeff; Consolidate vars, any}]]",69,ES_07,ES_07-4
509353,6jCygPdswz,"Unit CTA1_12, Section CTA1_12-6",SYSFB03,1,R7C1,,,,,,,,1.0,,,,,,CTA1_12,CTA1_12-6
509583,6jCygPdswz,"Unit ES_05, Section ES_05-8",EG61,11,7.61x+0.35-0.35 = -9.74-0.35,,,,,,,,1.0,,,,"[SkillRule: Add/Subtract; [Typein Skill: {Isolate positive; Isolate negative; Remove constant; Consolidate vars, no coeff; Consolidate vars with coeff; Consolidate vars, any}]]",111,ES_05,ES_05-8
510093,6jCygPdswz,"Unit CTA1_14, Section CTA1_14-4",IPCEVEREST,2,R6C1,,,,,,,,1.0,,,,Entering a given,575,CTA1_14,CTA1_14-4
510570,6jCygPdswz,"Unit LINEAR-INEQUALITY-GRAPHING, Section LINEAR-INEQUALITY-GRAPHING-2",P-2X-2YGE9,1,ShadeButton1,,,,,,,,1.0,,,,Shading greater than~~Including the line when shading~~Shading GLF equation with negative slope,10~~13~~4,LINEAR-INEQUALITY-GRAPHING,LINEAR-INEQUALITY-GRAPHING-2
511025,6jCygPdswz,"Unit CTA1_15, Section CTA1_15-3",SYS10,1,R6C1,,,,,,,,1.0,,,,Entering a given,634,CTA1_15,CTA1_15-3
511147,6jCygPdswz,"Unit QUAD-ADD-AREA-ALG1, Section QUAD-ADD-AREA-ALG1-1",NEWSQUARE8TRE,1,R2C2,,,,,,,,1.0,,,,Identifying units,321,QUAD-ADD-AREA-ALG1,QUAD-ADD-AREA-ALG1-1
511362,6jCygPdswz,"Unit QUADRATICS-FACTORING_ES, Section QUADRATICS-FACTORING_ES-2",EG-FACTOR42,1,a-factor-2,,,,,,,,1.0,,,,,,QUADRATICS-FACTORING_ES,QUADRATICS-FACTORING_ES-2
511471,6jCygPdswz,"Unit QUADRATICS-SOLVING_ES, Section QUADRATICS-SOLVING_ES-1",EG-S-FACTOR22,1,a-factor-node,,,,,,,,1.0,,,,,,QUADRATICS-SOLVING_ES,QUADRATICS-SOLVING_ES-1
511692,6jCygPdswz,"Unit QUAD-VERTICAL-MOTION, Section QUAD-VERTICAL-MOTION-1",NEWQUAD6TRE,1,R8C1,,,,,,,,1.0,,,,Entering a given~~Entering a given linear value,705~~36,QUAD-VERTICAL-MOTION,QUAD-VERTICAL-MOTION-1
511837,6jCygPdswz,"Unit EXPT-PRODUCT-SIMP-A_ES, Section EXPT-PRODUCT-SIMPLIFYING-A_ES-3",EG-EPS02,1,y1R1,,,,,,,,1.0,,,,,,EXPT-PRODUCT-SIMP-A_ES,EXPT-PRODUCT-SIMPLIFYING-A_ES-3
512069,6jCygPdswz,"Unit EXPT-QUOTIENT-SIMP-A_ES, Section EXPT-QUOTIENT-SIMPLIFYING-A_ES-3",EG-EQS01-FIXED,2,row1-D-constant factors,,,,,,,,1.0,,,,,,EXPT-QUOTIENT-SIMP-A_ES,EXPT-QUOTIENT-SIMPLIFYING-A_ES-3
